gene_id,cluster_id,gene_length,fragment,singleton,bad_algnt,gaps,dashes
1887,41044,990,False,False,False,,
1887,157834,990,True,False,False,,
1888,61298,504,False,False,False,,
1889,188442,252,False,False,False,,
1889,190224,252,False,False,False,,
1889,181540,252,False,False,False,,
1891,155505,324,False,False,False,,
1891,144804,324,False,False,False,,
1892,98245,498,False,False,False,,
1893,149615,240,False,False,False,,
1893,157817,240,False,False,False,,
1893,192182,240,False,False,False,,
1893,199353,240,False,False,False,,
1894,33677,1212,False,False,False,,
1895,77094,666,False,False,False,,
1899,96078,549,False,False,False,,
1900,9452,1833,False,False,False,,
1900,9152,1833,False,False,False,,
1901,7066,657,False,False,False,,
1901,90604,657,True,False,False,,
1901,157465,657,True,False,False,,
1902,204230,225,False,False,False,,
1903,65866,723,False,False,False,,
1903,76139,723,False,False,False,,
1904,61451,753,False,False,False,,
1904,63652,753,False,False,False,,
1905,79728,669,False,False,False,,
1905,42990,669,True,False,False,,
1906,42455,987,False,False,False,,
1907,23683,801,False,False,False,,
1908,98277,552,False,False,False,,
1909,37198,720,False,False,False,,
1910,15424,1788,False,False,False,,
1911,14824,1407,False,False,False,,
1913,150216,366,False,False,False,,
1913,148800,366,False,False,False,,
1914,20043,1488,False,False,False,,
1914,16629,1488,False,False,False,,
1914,77541,1488,True,False,False,,
1915,130861,417,False,False,False,,
1915,127031,417,False,False,False,,
1916,32322,1206,False,False,False,,
1916,28046,1206,False,False,False,,
1917,201884,234,False,False,False,,
1918,65566,861,True,False,False,,
1918,92854,861,True,False,False,,
1918,90903,861,True,False,False,,
1918,109840,861,True,False,False,,
1918,138589,861,True,False,False,,
1918,170024,861,True,False,False,,
1919,37465,1083,False,False,False,,
1919,42498,1083,False,False,False,,
1919,42565,1083,False,False,False,,
1919,49622,1083,True,False,False,,
1920,54920,798,False,False,False,,
1920,65709,798,False,False,False,,
1920,79101,798,True,False,False,,
1920,90085,798,True,False,False,,
1920,202303,798,True,False,False,,
1920,143802,798,True,False,False,,
1921,94313,552,False,False,False,,
1921,102425,552,False,False,False,,
1921,100942,552,False,False,False,,
1921,99653,552,False,False,False,,
1921,150548,552,True,False,False,,
1923,166739,315,False,False,False,,
1923,145660,315,False,False,False,,
1923,151216,315,False,False,False,,
1924,17219,1659,False,False,False,,
1924,71763,1659,True,False,False,,
1924,37020,1659,True,False,False,,
1924,23556,1659,True,False,False,,
1924,226800,1659,True,False,False,,
1925,45842,996,False,False,False,,
1925,56127,996,False,False,False,,
1926,70184,687,False,False,False,,
1926,108523,687,True,False,False,,
1927,16176,1374,False,False,False,,
1927,12606,1374,False,False,False,,
1927,41046,1374,True,False,False,,
1927,137868,1374,True,False,False,,
1927,34483,1374,True,False,False,,
1927,236920,1374,True,False,False,,
1928,130859,444,False,False,False,,
1928,133806,444,False,False,False,,
1929,39516,1128,False,False,False,,
1929,31166,1128,False,False,False,,
1929,36275,1128,False,False,False,,
1929,37653,1128,False,False,False,,
1929,42931,1128,True,False,False,,
1931,22696,1005,False,False,False,,
1932,134770,414,False,False,False,,
1932,141152,414,False,False,False,,
1933,129703,366,False,False,False,,
1933,143088,366,False,False,False,,
1934,54097,738,False,False,False,,
1934,37485,738,True,False,False,,
1935,185027,270,False,False,False,,
1935,172882,270,False,False,False,,
1936,50566,786,False,False,False,,
1936,49361,786,False,False,False,,
1937,80304,624,False,False,False,,
1937,92938,624,False,False,False,,
1938,159372,189,False,False,False,,
1938,221014,189,False,False,False,,
1939,188025,228,False,False,False,,
1939,188154,228,False,False,False,,
1941,54593,816,False,False,False,,
1941,131127,816,True,False,False,,
1942,13708,1695,False,False,False,,
1942,14407,1695,False,False,False,,
1942,12399,1695,False,False,False,,
1942,17522,1695,True,False,False,,
1942,20718,1695,True,False,False,,
1942,25537,1695,True,False,False,,
1942,98809,1695,True,False,False,,
1942,83126,1695,True,False,False,,
1943,47313,183,False,False,False,,
1943,146781,183,False,False,False,,
1944,52488,918,False,False,False,,
1945,45268,921,False,False,False,,
1945,51067,921,True,False,False,,
1947,14438,1419,False,False,False,,
1948,69480,696,False,False,False,,
1948,81153,696,False,False,False,,
1948,132588,696,True,False,False,,
1948,196185,696,True,False,False,,
1949,143661,366,False,False,False,,
1949,134361,366,True,False,False,,
1949,143192,366,True,False,False,,
1951,30188,1089,False,False,False,,
1952,52081,852,False,False,False,,
1952,68270,852,True,False,False,,
1952,91410,852,True,False,False,,
1952,123464,852,True,False,False,,
1952,206793,852,True,False,False,,
1952,140936,852,True,False,False,,
1953,10658,1359,False,False,False,,
1953,26782,1359,False,False,False,,
1955,121854,414,False,False,False,,
1955,141212,414,False,False,False,,
1955,131671,414,False,False,False,,
1955,140586,414,True,False,False,,
1956,42560,1005,False,False,False,,
1956,54289,1005,True,False,False,,
1957,69973,636,False,False,False,,
1958,84868,651,False,False,False,,
1958,75128,651,False,False,False,,
1958,79667,651,False,False,False,,
1958,74507,651,False,False,False,,
1958,116221,651,True,False,False,,
1958,128494,651,True,False,False,,
1961,67635,798,False,False,False,,
1961,50080,798,False,False,False,,
1963,31578,1044,False,False,False,,
1963,37446,1044,True,False,False,,
1963,44900,1044,True,False,False,,
1964,28201,1305,False,False,False,,
1964,101506,1305,True,False,False,,
1964,27816,1305,True,False,False,,
1964,135110,1305,True,False,False,,
1965,4040,1281,False,False,False,,
1965,168884,1281,True,False,False,,
1967,14898,1803,False,False,False,,
1968,39540,960,False,False,False,,
1969,514,6126,False,False,False,,
1969,812,6126,True,False,False,,
1969,809,6126,True,False,False,,
1969,1378,6126,True,False,False,,
1969,47719,6126,True,False,False,,
1970,91,9492,False,False,False,,
1970,265,9492,True,False,False,,
1970,284,9492,True,False,False,,
1970,32255,9492,True,False,False,,
1970,30425,9492,True,False,False,,
1971,35667,1101,False,False,False,,
1972,61256,789,False,False,False,,
1972,114333,789,True,False,False,,
1973,18819,1578,False,False,False,,
1973,155999,1578,True,False,False,,
1974,11999,2022,False,False,False,,
1974,15690,2022,True,False,False,,
1975,15800,750,False,False,False,,
1975,116819,750,True,False,False,,
1976,119525,1470,True,False,False,,
1977,95168,450,False,False,False,,
1977,131900,450,True,False,False,,
1978,38461,1053,False,False,False,,
1978,43219,1053,False,False,False,,
1978,53251,1053,True,False,False,,
1978,71804,1053,True,False,False,,
1978,50937,1053,True,False,False,,
1978,92277,1053,True,False,False,,
1978,74765,1053,True,False,False,,
1978,152338,1053,True,False,False,,
1978,155988,1053,True,False,False,,
1978,198599,1053,True,False,False,,
1978,141805,1053,True,False,False,,
1978,149319,1053,True,False,False,,
1978,140028,1053,True,False,False,,
1978,133672,1053,True,False,False,,
1979,61199,1317,True,False,False,,
1979,110163,1317,True,False,False,,
1979,76655,1317,True,False,False,,
1980,20977,1560,False,False,False,,
1980,6452,1560,False,False,False,,
1980,19934,1560,False,False,False,,
1980,8332,1560,True,False,False,,
1980,54666,1560,True,False,False,,
1980,58120,1560,True,False,False,,
1981,72073,717,False,False,False,,
1981,64584,717,False,False,False,,
1981,23746,717,False,False,False,,
1981,36628,717,False,False,False,,
1981,26536,717,False,False,False,,
1983,18347,1644,True,False,False,,
1983,68671,1644,True,False,False,,
1983,90097,1644,True,False,False,,
1983,105722,1644,True,False,False,,
1985,44522,951,False,False,False,,
1985,147577,951,True,False,False,,
1986,20109,948,False,False,False,,
1986,45831,948,False,False,False,,
1986,54164,948,False,False,False,,
1988,30980,1263,False,False,False,,
1990,58353,879,False,False,False,,
1990,59057,879,False,False,False,,
1991,163993,333,False,False,False,,
1991,164389,333,False,False,False,,
1991,164126,333,False,False,False,,
1992,191649,432,True,False,False,,
1993,214010,204,False,False,False,,
1993,207174,204,False,False,False,,
1994,126604,468,False,False,False,,
1995,36250,1137,False,False,False,,
1995,38888,1137,True,False,False,,
1995,39870,1137,True,False,False,,
1995,9241,1137,True,False,False,,
1995,4137,1137,True,False,False,,
1995,51037,1137,True,False,False,,
1995,50752,1137,True,False,False,,
1995,69013,1137,True,False,False,,
1995,68659,1137,True,False,False,,
1995,91453,1137,True,False,False,,
1995,11871,1137,True,False,False,,
1995,34966,1137,True,False,False,,
1995,8805,1137,True,False,False,,
1995,111449,1137,True,False,False,,
1995,78699,1137,True,False,False,,
1995,110137,1137,True,False,False,,
1995,102876,1137,True,False,False,,
1995,65737,1137,True,False,False,,
1995,48229,1137,True,False,False,,
1995,64917,1137,True,False,False,,
1995,64739,1137,True,False,False,,
1995,50707,1137,True,False,False,,
1995,45629,1137,True,False,False,,
1995,42588,1137,True,False,False,,
1995,86653,1137,True,False,False,,
1995,18277,1137,True,False,False,,
1995,56102,1137,True,False,False,,
1995,84441,1137,True,False,False,,
1995,80558,1137,True,False,False,,
1995,92455,1137,True,False,False,,
1995,32007,1137,True,False,False,,
1995,100476,1137,True,False,False,,
1995,152075,1137,True,False,False,,
1995,108351,1137,True,False,False,,
1995,87793,1137,True,False,False,,
1995,109663,1137,True,False,False,,
1995,73900,1137,True,False,False,,
1995,135382,1137,True,False,False,,
1995,44245,1137,True,False,False,,
1995,80657,1137,True,False,False,,
1995,142506,1137,True,False,False,,
1995,177466,1137,True,False,False,,
1995,134075,1137,True,False,False,,
1995,183684,1137,True,False,False,,
1995,136047,1137,True,False,False,,
1995,109995,1137,True,False,False,,
1995,104074,1137,True,False,False,,
1995,184459,1137,True,False,False,,
1996,1913,3903,False,False,False,,
1997,7439,2457,False,False,False,,
1998,11602,2073,False,False,False,,
1999,16632,1734,False,False,False,,
2000,91765,561,False,False,False,,
2000,189918,561,True,False,False,,
2001,73362,753,False,False,False,,
2002,88638,645,False,False,False,,
2003,31150,1254,False,False,False,,
2004,177486,294,False,False,False,,
2005,126519,444,False,False,False,,
2005,132992,444,False,False,False,,
2006,72976,711,False,False,False,,
2008,25067,1371,False,False,False,,
2008,113025,1371,True,False,False,,
2008,80613,1371,True,False,False,,
2009,180982,285,False,False,False,,
2010,124885,459,False,False,False,,
2011,45437,978,False,False,False,,
2012,50301,924,False,False,False,,
2013,39104,1080,False,False,False,,
2013,49767,1080,True,False,False,,
2013,71034,1080,True,False,False,,
2013,79619,1080,True,False,False,,
2014,14936,744,False,False,False,,
2014,167222,744,True,False,False,,
2014,184991,744,True,False,False,,
2015,106093,543,False,False,False,,
2015,115749,543,True,False,False,,
2016,128956,438,False,False,False,,
2017,52423,915,False,False,False,,
2018,65092,810,False,False,False,,
2019,178458,285,False,False,False,,
2021,16850,1665,False,False,False,,
2022,79572,669,False,False,False,,
2023,114397,519,False,False,False,,
2024,14389,1833,False,False,False,,
2025,158433,351,False,False,False,,
2025,158432,351,False,False,False,,
2026,174793,276,False,False,False,,
2027,136525,423,False,False,False,,
2028,88821,633,False,False,False,,
2029,118242,492,False,False,False,,
2030,79751,276,False,False,False,,
2031,48027,1008,False,False,False,,
2031,143457,1008,True,False,False,,
2032,11390,1386,False,False,False,,
2033,34119,1113,False,False,False,,
2034,15448,1344,False,False,False,,
2034,26202,1344,False,False,False,,
2035,26383,555,False,False,False,,
2036,144555,351,False,False,False,,
2036,158212,351,False,False,False,,
2037,118088,444,False,False,False,,
2037,117739,444,False,False,False,,
2038,143615,330,False,False,False,,
2038,145713,330,False,False,False,,
2038,156880,330,False,False,False,,
2039,39231,1059,False,False,False,,
2039,50489,1059,True,False,False,,
2039,95978,1059,True,False,False,,
2039,51001,1059,True,False,False,,
2039,99724,1059,True,False,False,,
2040,110345,474,False,False,False,,
2040,81848,474,False,False,False,,
2041,30178,1167,False,False,False,,
2041,37239,1167,False,False,False,,
2041,98853,1167,True,False,False,,
2042,17330,1428,False,False,False,,
2042,24153,1428,False,False,False,,
2043,26629,1359,False,False,False,,
2044,48331,930,False,False,False,,
2045,64055,825,False,False,False,,
2046,141313,255,False,False,False,,
2046,185069,255,False,False,False,,
2046,192875,255,False,False,False,,
2047,186066,252,False,False,False,,
2048,57024,900,False,False,False,,
2049,27767,1305,False,False,False,,
2049,28228,1305,False,False,False,,
2049,92679,1305,True,False,False,,
2049,78362,1305,True,False,False,,
2050,42527,1071,False,False,False,,
2051,43177,1068,False,False,False,,
2052,97168,591,False,False,False,,
2052,109417,591,True,False,False,,
2053,75355,738,False,False,False,,
2053,63897,738,False,False,False,,
2053,67067,738,False,False,False,,
2054,63680,777,False,False,False,,
2055,66515,612,False,False,False,,
2055,94715,612,False,False,False,,
2055,96497,612,False,False,False,,
2055,94452,612,False,False,False,,
2056,41437,978,False,False,False,,
2056,49846,978,False,False,False,,
2056,43827,978,False,False,False,,
2056,46761,978,False,False,False,,
2056,50357,978,False,False,False,,
2056,45801,978,False,False,False,,
2056,41961,978,False,False,False,,
2056,50434,978,True,False,False,,
2056,62447,978,True,False,False,,
2056,99644,978,True,False,False,,
2056,130090,978,True,False,False,,
2056,138525,978,True,False,False,,
2057,37078,1167,False,False,False,,
2058,20178,1407,False,False,False,,
2058,24992,1407,False,False,False,,
2058,25027,1407,False,False,False,,
2058,24960,1407,False,False,False,,
2059,65069,822,False,False,False,,
2060,78925,666,False,False,False,,
2061,108134,546,False,False,False,,
2063,19622,906,False,False,False,,
2066,23583,1377,False,False,False,,
2067,57815,894,False,False,False,,
2067,50352,894,False,False,False,,
2067,54642,894,False,False,False,,
2067,56068,894,False,False,False,,
2067,57836,894,False,False,False,,
2067,57708,894,False,False,False,,
2067,57668,894,False,False,False,,
2067,57646,894,False,False,False,,
2067,75686,894,True,False,False,,
2067,64377,894,True,False,False,,
2067,143636,894,True,False,False,,
2068,21745,1395,False,False,False,,
2068,22428,1395,False,False,False,,
2068,25497,1395,False,False,False,,
2068,55256,1395,True,False,False,,
2069,30654,1221,False,False,False,,
2069,28809,1221,False,False,False,,
2069,66714,1221,True,False,False,,
2070,23227,1281,False,False,False,,
2071,4939,1479,False,False,False,,
2071,19169,1479,False,False,False,,
2071,25673,1479,False,False,False,,
2071,208666,1479,True,False,False,,
2072,20087,1395,False,False,False,,
2072,22202,1395,False,False,False,,
2072,25557,1395,False,False,False,,
2072,51231,1395,True,False,False,,
2072,173043,1395,True,False,False,,
2073,23911,1371,False,False,False,,
2073,25883,1371,False,False,False,,
2073,24701,1371,False,False,False,,
2073,11509,1371,False,False,False,,
2073,23186,1371,False,False,False,,
2073,16202,1371,False,False,False,,
2073,23821,1371,False,False,False,,
2073,23187,1371,False,False,False,,
2073,23312,1371,False,False,False,,
2073,24375,1371,False,False,False,,
2073,23198,1371,False,False,False,,
2073,30964,1371,True,False,False,,
2073,44436,1371,True,False,False,,
2073,38574,1371,True,False,False,,
2073,67007,1371,True,False,False,,
2073,31156,1371,True,False,False,,
2073,23185,1371,True,False,False,,
2073,29634,1371,True,False,False,,
2073,36023,1371,True,False,False,,
2073,135206,1371,True,False,False,,
2073,38408,1371,True,False,False,,
2073,28478,1371,True,False,False,,
2073,71416,1371,True,False,False,,
2073,31126,1371,True,False,False,,
2073,153250,1371,True,False,False,,
2073,32046,1371,True,False,False,,
2073,188134,1371,True,False,False,,
2073,29601,1371,True,False,False,,
2073,51622,1371,True,False,False,,
2073,51928,1371,True,False,False,,
2073,176163,1371,True,False,False,,
2073,89299,1371,True,False,False,,
2074,22525,1437,False,False,False,,
2075,29206,1215,False,False,False,,
2075,29090,1215,False,False,False,,
2075,37843,1215,True,False,False,,
2077,23437,966,False,False,False,,
2078,36591,1122,False,False,False,,
2078,39740,1122,False,False,False,,
2078,38585,1122,False,False,False,,
2078,39892,1122,False,False,False,,
2078,140488,1122,True,False,False,,
2078,190963,1122,True,False,False,,
2079,107368,549,False,False,False,,
2080,66447,747,False,False,False,,
2080,26476,747,True,False,False,,
2081,31155,1218,False,False,False,,
2081,29999,1218,False,False,False,,
2082,30626,1218,False,False,False,,
2082,33399,1218,False,False,False,,
2082,38758,1218,True,False,False,,
2084,27877,840,False,False,False,,
2084,150882,840,True,False,False,,
2085,8783,2163,False,False,False,,
2086,131390,444,False,False,False,,
2086,141385,444,True,False,False,,
2087,38218,1140,False,False,False,,
2088,8193,1584,False,False,False,,
2088,5608,1584,False,False,False,,
2088,139753,1584,True,False,False,,
2089,7483,1854,False,False,False,,
2090,100062,582,False,False,False,,
2090,193950,582,True,False,False,,
2091,70838,642,False,False,False,,
2091,75418,642,False,False,False,,
2092,2806,3318,False,False,False,,
2092,3114,3318,False,False,False,,
2092,5634,3318,True,False,False,,
2092,82761,3318,True,False,False,,
2092,35302,3318,True,False,False,,
2092,115923,3318,True,False,False,,
2092,3948,3318,True,False,False,,
2093,56852,849,False,False,False,,
2093,69066,849,False,False,False,,
2093,70800,849,True,False,False,,
2093,59045,849,True,False,False,,
2093,77247,849,True,False,False,,
2094,19593,1353,False,False,False,,
2094,17648,1353,False,False,False,,
2095,24664,1941,True,False,False,,
2095,33801,1941,True,False,False,,
2095,16783,1941,True,False,False,,
2096,74749,762,True,False,False,,
2096,6057,762,True,False,False,,
2096,12786,762,True,False,False,,
2096,121805,762,True,False,False,,
2096,149300,762,True,False,False,,
2097,72946,660,False,False,False,,
2097,93867,660,False,False,False,,
2097,141735,660,True,False,False,,
2097,91596,660,True,False,False,,
2100,25522,1248,False,False,False,,
2102,2408,3078,False,False,False,,
2102,505,3078,False,False,False,,
2102,118990,3078,True,False,False,,
2102,229090,3078,True,False,False,,
2103,5042,1416,False,False,False,,
2103,24582,1416,False,False,False,,
2103,35574,1416,True,False,False,,
2103,27124,1416,False,False,False,,
2104,25094,1404,False,False,False,,
2104,144732,1404,True,False,False,,
2105,76494,723,False,False,False,,
2106,154871,333,False,False,False,,
2106,144552,333,False,False,False,,
2106,142530,333,False,False,False,,
2107,93676,615,False,False,False,,
2108,4940,2109,True,False,False,,
2111,25076,1362,False,False,False,,
2113,146101,318,False,False,False,,
2113,131094,318,False,False,False,,
2113,156266,318,False,False,False,,
2113,125251,318,False,False,False,,
2113,130627,318,False,False,False,,
2114,41189,900,False,False,False,,
2114,40800,900,True,False,False,,
2115,69826,774,False,False,False,,
2116,39048,1041,False,False,False,,
2116,46560,1041,True,False,False,,
2116,85174,1041,True,False,False,,
2116,79146,1041,True,False,False,,
2116,51127,1041,True,False,False,,
2117,14863,1356,False,False,False,,
2117,41991,1356,True,False,False,,
2117,47016,1356,True,False,False,,
2118,178073,285,False,False,False,,
2118,18329,285,False,False,False,,
2118,221833,285,True,False,False,,
2119,114769,453,False,False,False,,
2119,16834,453,False,False,False,,
2119,109114,453,True,False,False,,
2119,170241,453,True,False,False,,
2120,30225,1263,False,False,False,,
2120,22938,1263,False,False,False,,
2120,25310,1263,True,False,False,,
2120,47477,1263,True,False,False,,
2120,55250,1263,True,False,False,,
2120,142315,1263,True,False,False,,
2121,50872,855,False,False,False,,
2122,36460,1125,False,False,False,,
2122,22014,1125,False,False,False,,
2123,27643,1278,False,False,False,,
2123,84413,1278,True,False,False,,
2123,107283,1278,True,False,False,,
2123,89571,1278,True,False,False,,
2123,143729,1278,True,False,False,,
2124,42603,1005,False,False,False,,
2124,45352,1005,False,False,False,,
2124,86091,1005,True,False,False,,
2125,43725,966,False,False,False,,
2125,58384,966,False,False,False,,
2125,116394,966,True,False,False,,
2125,165272,966,True,False,False,,
2126,18841,747,False,False,False,,
2127,60462,828,False,False,False,,
2127,62773,828,False,False,False,,
2127,102498,828,True,False,False,,
2127,204257,828,True,False,False,,
2128,46519,801,False,False,False,,
2129,66865,789,False,False,False,,
2129,63826,789,False,False,False,,
2129,83641,789,True,False,False,,
2130,184407,273,False,False,False,,
2130,174902,273,False,False,False,,
2131,125110,786,True,False,False,,
2131,59887,786,False,False,False,,
2131,58842,786,True,False,False,,
2131,134098,786,True,False,False,,
2132,120909,339,False,False,False,,
2132,25966,339,False,False,False,,
2132,162268,339,False,False,False,,
2133,40757,1035,True,False,False,,
2133,69303,1035,True,False,False,,
2133,88798,1035,True,False,False,,
2133,87645,1035,True,False,False,,
2133,230301,1035,True,False,False,,
2134,2754,2481,False,False,False,,
2134,71791,2481,True,False,False,,
2134,35474,2481,True,False,False,,
2134,62552,2481,True,False,False,,
2135,75251,675,False,False,False,,
2135,79863,675,False,False,False,,
2135,141499,675,True,False,False,,
2135,113981,675,True,False,False,,
2135,211928,675,True,False,False,,
2136,106455,543,False,False,False,,
2136,88959,543,False,False,False,,
2136,125881,543,True,False,False,,
2136,122765,543,True,False,False,,
2137,164427,282,False,False,False,,
2137,127875,282,False,False,False,,
2137,161332,282,False,False,False,,
2137,173469,282,False,False,False,,
2138,38285,1110,False,False,False,,
2139,10979,2034,False,False,False,,
2139,57976,2034,True,False,False,,
2139,54573,2034,True,False,False,,
2140,481,3789,False,False,False,,
2140,2154,3789,False,False,False,,
2140,2019,3789,False,False,False,,
2140,5839,3789,True,False,False,,
2140,15291,3789,True,False,False,,
2140,18109,3789,True,False,False,,
2140,2816,3789,True,False,False,,
2140,4446,3789,True,False,False,,
2141,559,3633,False,False,False,,
2141,86251,3633,True,False,False,,
2141,57598,3633,True,False,False,,
2141,3198,3633,True,False,False,,
2141,12286,3633,True,False,False,,
2141,192396,3633,True,False,False,,
2141,224003,3633,True,False,False,,
2142,126576,318,False,False,False,,
2142,153469,318,False,False,False,,
2142,139218,318,False,False,False,,
2142,146634,318,False,False,False,,
2142,155627,318,False,False,False,,
2142,157637,318,False,False,False,,
2142,142660,318,False,False,False,,
2142,175102,318,True,False,False,,
2142,157250,318,True,False,False,,
2142,183129,318,True,False,False,,
2142,190246,318,True,False,False,,
2143,35019,1155,False,False,False,,
2143,45853,1155,True,False,False,,
2143,50946,1155,True,False,False,,
2143,76096,1155,True,False,False,,
2143,235896,1155,True,False,False,,
2143,47288,1155,True,False,False,,
2143,150365,1155,True,False,False,,
2144,3029,2280,False,False,False,,
2144,5300,2280,True,False,False,,
2144,28964,2280,True,False,False,,
2145,4355,1137,False,False,False,,
2145,13921,1137,False,False,False,,
2145,55923,1137,True,False,False,,
2146,6881,2004,False,False,False,,
2146,11687,2004,False,False,False,,
2146,9742,2004,False,False,False,,
2146,11651,2004,False,False,False,,
2146,4309,2004,False,False,False,,
2146,14345,2004,False,False,False,,
2146,31881,2004,True,False,False,,
2146,66905,2004,True,False,False,,
2146,12692,2004,True,False,False,,
2146,117416,2004,True,False,False,,
2147,115770,462,False,False,False,,
2147,119013,462,False,False,False,,
2147,93952,462,False,False,False,,
2147,159109,462,True,False,False,,
2148,118969,471,False,False,False,,
2148,103754,471,False,False,False,,
2148,98405,471,False,False,False,,
2148,111763,471,False,False,False,,
2148,126520,471,True,False,False,,
2149,72798,720,False,False,False,,
2149,176162,720,True,False,False,,
2150,16793,1686,False,False,False,,
2150,91517,1686,True,False,False,,
2151,60593,732,False,False,False,,
2152,21121,732,False,False,False,,
2152,76159,732,False,False,False,,
2152,178408,732,True,False,False,,
2152,186798,732,True,False,False,,
2153,50760,927,False,False,False,,
2153,51908,927,False,False,False,,
2153,53115,927,False,False,False,,
2153,53410,927,False,False,False,,
2154,34818,1158,False,False,False,,
2154,13596,1158,False,False,False,,
2154,72903,1158,True,False,False,,
2154,42291,1158,True,False,False,,
2155,54717,918,False,False,False,,
2155,46674,918,False,False,False,,
2155,63391,918,True,False,False,,
2156,6073,2298,False,False,False,,
2156,8915,2298,False,False,False,,
2157,14880,1716,False,False,False,,
2157,12561,1716,False,False,False,,
2157,14170,1716,False,False,False,,
2157,193906,1716,True,False,False,,
2158,18920,933,False,False,False,,
2158,44433,933,False,False,False,,
2159,83162,588,False,False,False,,
2159,114619,588,True,False,False,,
2160,91454,579,False,False,False,,
2161,15115,762,False,False,False,,
2161,57198,762,False,False,False,,
2161,72456,762,False,False,False,,
2161,76354,762,True,False,False,,
2161,83961,762,True,False,False,,
2162,18575,1437,False,False,False,,
2162,42293,1437,True,False,False,,
2162,34039,1437,True,False,False,,
2162,28720,1437,True,False,False,,
2162,31677,1437,True,False,False,,
2162,108659,1437,True,False,False,,
2163,45499,951,False,False,False,,
2164,144866,399,False,False,False,,
2164,143164,399,False,False,False,,
2165,79913,696,False,False,False,,
2165,179672,696,True,False,False,,
2166,55083,885,False,False,False,,
2167,73023,720,False,False,False,,
2168,183310,240,False,False,False,,
2168,176383,240,False,False,False,,
2168,165801,240,False,False,False,,
2170,7338,1236,False,False,False,,
2171,43811,1011,False,False,False,,
2172,20079,1521,False,False,False,,
2173,40928,999,False,False,False,,
2173,48354,999,True,False,False,,
2174,43148,1041,False,False,False,,
2174,68521,1041,True,False,False,,
2175,35236,1158,False,False,False,,
2176,84407,669,False,False,False,,
2179,10335,1992,False,False,False,,
2179,28451,1992,True,False,False,,
2179,35939,1992,True,False,False,,
2179,62458,1992,True,False,False,,
2179,128777,1992,True,False,False,,
2179,188403,1992,True,False,False,,
2179,55952,1992,True,False,False,,
2179,89596,1992,True,False,False,,
2179,189843,1992,True,False,False,,
2179,119576,1992,True,False,False,,
2180,22000,1470,False,False,False,,
2181,50698,882,False,False,False,,
2181,114942,882,True,False,False,,
2181,89599,882,True,False,False,,
2182,38572,1050,False,False,False,,
2183,58785,858,False,False,False,,
2184,37583,1089,False,False,False,,
2185,47428,942,False,False,False,,
2185,44342,942,False,False,False,,
2185,60536,942,False,False,False,,
2185,203406,942,True,False,False,,
2186,72937,660,False,False,False,,
2186,106241,660,True,False,False,,
2186,119839,660,True,False,False,,
2186,74244,660,True,False,False,,
2187,24937,1251,False,False,False,,
2187,140253,1251,True,False,False,,
2187,31834,1251,True,False,False,,
2188,53352,939,False,False,False,,
2188,49232,939,False,False,False,,
2188,47295,939,False,False,False,,
2188,60584,939,True,False,False,,
2189,42303,942,False,False,False,,
2190,16263,1692,False,False,False,,
2190,15008,1692,False,False,False,,
2190,14209,1692,True,False,False,,
2190,37166,1692,True,False,False,,
2191,53166,939,False,False,False,,
2192,29091,1131,False,False,False,,
2192,31621,1131,False,False,False,,
2193,30966,1182,False,False,False,,
2194,129050,255,False,False,False,,
2195,64529,573,False,False,False,,
2196,20246,1467,False,False,False,,
2196,128229,1467,True,False,False,,
2197,14283,987,False,False,False,,
2197,45299,987,False,False,False,,
2198,69131,714,False,False,False,,
2198,80546,714,True,False,False,,
2198,117573,714,True,False,False,,
2198,109459,714,True,False,False,,
2199,100393,567,False,False,False,,
2200,18731,1557,False,False,False,,
2200,20104,1557,False,False,False,,
2201,4639,1815,False,False,False,,
2201,13053,1815,True,False,False,,
2202,79447,1095,True,False,False,,
2203,6971,1026,False,False,False,,
2203,71022,1026,True,False,False,,
2203,53065,1026,True,False,False,,
2203,62962,1026,True,False,False,,
2204,12607,1590,True,False,False,,
2205,151010,345,False,False,False,,
2206,29895,1191,False,False,False,,
2207,68469,696,False,False,False,,
2208,14574,1761,False,False,False,,
2208,20738,1761,True,False,False,,
2209,176147,285,False,False,False,,
2209,177322,285,False,False,False,,
2210,46541,1008,False,False,False,,
2211,199973,228,False,False,False,,
2212,16010,1761,False,False,False,,
2215,52468,390,False,False,False,,
2215,93488,390,False,False,False,,
2216,88955,204,False,False,False,,
2216,165425,204,False,False,False,,
2216,150911,204,False,False,False,,
2216,45149,204,False,False,False,,
2216,179294,204,False,False,False,,
2216,145644,204,False,False,False,,
2218,81407,678,False,False,False,,
2219,39135,1053,False,False,False,,
2219,62239,1053,True,False,False,,
2220,88483,558,False,False,False,,
2221,12980,1944,False,False,False,,
2221,13408,1944,False,False,False,,
2222,115441,480,False,False,False,,
2222,196495,480,True,False,False,,
2223,212315,210,False,False,False,,
2224,71036,738,False,False,False,,
2225,85747,663,False,False,False,,
2226,90410,624,False,False,False,,
2227,89029,603,False,False,False,,
2228,125905,450,False,False,False,,
2229,20483,864,False,False,False,,
2229,94573,864,True,False,False,,
2231,5623,2487,False,False,False,,
2231,146305,2487,True,False,False,,
2232,173433,264,False,False,False,,
2233,116861,495,False,False,False,,
2234,217630,165,False,False,False,,
2234,225092,165,False,False,False,,
2234,208048,165,False,False,False,,
2234,210145,165,False,False,False,,
